FIPS,State,County/Borough/Parish,Yrs_Potential_Life_Lost_per100K(YPLL),%_Fair/Poor_Health,%_Low_Birthweight_Births,%_Adult_Smokers,%_Adult_Obesity,"Healthy_Food_Access(0=Worst,10=Best)",%_Adults_Physical_Inactivity,%_Access_to_Excercise_Opportunities,%_Adults_Excessive_Drinking,%_Driving_Deaths_with_Alcohol_Involvement,Chlamydia_Cases_per_100K,Teen_Birth_Rate,%_Ppl_Under65_w/o_Insurance,PCP_per_100K,Dentists_per_100K,MHP_per_100K,Preventable_Hospitalization_Rate(per100K_Medicare_Enrollees),Graduation_Rate,%_Adults(25-44)_with_Some_Post-secondary_Ed,%_Ppl(16+)_Unemployed_&_Looking_for_Work,%_Children(under18)_Living_in_Poverty,80th_Percentile_MHI,20th_Percentile_MHI,%_Children_Living_in_Single_Parent_Household,Associations_per_10K,Violent_Crimes_per_100K,Injury_Death_Rate_per_100K,Avg_Daily_Particulate_Matter_in_Micrograms_per_Cubic_Meter,Drinking water violations_% Pop in Viol,"%_Households_with_One_or_More Problems(overcrowding,high-housing-cost,lack-kitchen,lack-plumbing-facilities)",Driving alone to work_% Drive Alone,%_Lone_Commuters_who_Commute_More_Than_30Min,Resident_Population,%_under_18_years_of_age,%_Age_65_and_over,#_Non-Hispanic_Black_or_African_American,%_Non-Hispanic_Black_or_African_American,#_American_Indian_or_Alaskan_Native,%_American_Indian_or_Alaskan_Native,#_Asian,%_Asian,#_Native_Hawaiian/Other_Pacific_Islander,%_Native_Hawaiian/Other_Pacific_Islander,#_Hispanic,%_Hispanic,#_Non-Hispanic_White,%_Non-Hispanic_White,#_Not_Proficient_in_English,%_Not_Proficient_in_English,%_Female,#_Pop_Living_in_Rural_Area,%_Rural,%_Adults(20+)_Diagnosed_Diabetes,#_Ppl(Age13+)_diagnosed_HIV_per_100K,Premature_Deaths,Premature(under75)_Age_Adjusted_Mortality_per_100K,Infant(within1yr)_Mortality_per_1K_live_births,Child(under18)_Mortality_per_100K,%_Pop_w/o_Adequate_Access_to_Food,Motor_Vehicle_Deaths_per_100K,Drug_Overdose_Deaths_per_100K,%_Children(under19)_w/o_Health_Insurance,Other_Primary_Care_Providers(non_physician)_per_100K,Median_Household_Income,%_Children_Enrolled_in_Free/Reduced_Lunch,#_Deaths_due_to_Homicide_per_100K,Year
1069.0,Alabama,Houston,8128.29,20.7,8.7833578483,18.4,32.9,6.7,30.1,53.549587876,13.3,27.397260274,783.4,54.835754482,16.37371521,89.94023,56.91245,108.0372,60.65,87.0,55.291576674,6.2351410757,30.1,85104.0,16974.0,41.080136541,13.152550241,442.1942038,64.496914207,12.37,0.0,12.883116883,88.719574788,26.0,103668.0,24.048886831,15.605587066,27083.0,26.124744376,530.0,0.5112474438,919.0,0.8864837751,81.0,0.0781340433,3447.0,3.3250376201,70158.0,67.675656905,718.0,0.7508261179,52.032449743,34327.0,33.804051326,13.5,315.8,1382.0,404.1,8.5,72.277545776,17.1,17.699771901,10.99098739,3.8196060183,83.92175,39636.0,56.06242497,4.3,2015
1071.0,Alabama,Jackson,11272.54,28.0,8.5529468136,22.1,29.0,7.7,32.9,44.808086122,8.4,24.324324324,216.9,53.914835165,17.147259014,58.46961,32.10515,41.54785,102.39,82.973377704,44.823212304,6.2772689753,28.1,74498.0,16045.0,25.429964918,9.2419698599,273.54559623,89.298109356,13.16,8.7613666188,11.881645862,88.422883649,36.4,52951.0,21.95237106,18.060093294,1732.0,3.2709486129,830.0,1.5674869219,280.0,0.5287907688,59.0,0.1114237691,1461.0,2.7591546902,47525.0,89.752790316,262.0,0.5218291906,50.743139884,40994.0,77.017303248,14.8,64.3,1049.0,533.1,8.5,83.873267493,13.8,31.070956959,11.517682321,4.6188045447,39.659310000000005,37204.0,48.865930412,4.2,2015
1073.0,Alabama,Jefferson,10234.5,17.8,11.417989418,21.2,32.9,6.0,27.7,79.596516753,14.5,16.32231405,834.7,47.18605193,14.526237089,99.99864,79.00176,122.82423,52.38,74.375724252,66.476062781,6.0051366019,26.8,95660.0,17875.0,42.956805408,15.030098074,717.39617901,78.059578594,12.71,0.0,17.658397425,84.786034544,31.8,659479.0,23.19588645,13.903551137,279910.0,42.444111185,2306.0,0.3496699667,10059.0,1.5252949677,375.0,0.0568630692,25154.0,3.8142230458,336227.0,50.983731097,10031.0,1.6316299709,52.667029579,64752.0,9.833765145,12.5,592.9,9927.0,480.6,11.2,86.922943941,18.3,17.334964297,11.556642865,3.9755696147,75.36252,45024.0,45.658206625,17.0,2015
1075.0,Alabama,Lamar,8782.45,28.5,10.070671378,26.1,32.8,7.6,35.5,23.564954683,0.0,42.857142857,350.7,56.420233463,16.873514655,7.01311,21.07334,14.04889,104.29,67.5,46.914700544,6.880212282,30.8,64154.0,14750.0,38.359201774,11.220983239,49.735336957,88.12756465,12.4,0.0,11.637572735,82.352941176,32.5,14236.0,22.112953077,19.893228435,1598.0,11.22506322,30.0,0.2107333521,11.0,0.0772688958,2.0,0.0140488901,199.0,1.3978645687,12206.0,85.74037651,60.0,0.4413062665,51.222253442,14564.0,100.0,15.0,89.6,285.0,501.9,0.0,0.0,16.2,27.360048466,10.748590469,4.9782202862,42.14667,36475.0,48.098159509,0.0,2015
1077.0,Alabama,Lauderdale,9140.85,19.2,9.9750623441,17.7,31.2,7.3,29.5,63.19451186,6.3,26.388888889,436.6,34.930448223,16.325848257,48.62657,49.57057,106.68448000000001,68.88,84.649261084,57.571976524,6.0733008264,24.5,83352.0,16727.0,31.62769278,15.344384172,179.55830807,70.014694442,13.06,0.0,14.941928749,86.668570538,31.0,92797.0,20.643986336,17.89174219,9356.0,10.082222486,444.0,0.4784637434,786.0,0.8470101404,48.0,0.0517258101,2243.0,2.4171040012,78896.0,85.01998987,768.0,0.8767123288,52.109443193,45701.0,49.295106192,12.3,60.2,1433.0,441.4,7.9,60.521239172,15.1,17.542198301,11.953533356,3.99428684,58.19154,43586.0,44.572960552,6.2,2015
1079.0,Alabama,Lawrence,11348.44,23.5,9.6998535871,27.8,38.6,7.8,36.1,48.880281895,0.0,26.923076923,452.2,52.32201936,18.194620476,23.64206,5.95468,56.56951,88.99,86.0,49.730053989,7.3183832416,26.2,77164.0,16473.0,36.634304207,13.594184053,194.21076259,111.23796142,12.54,0.0,10.088691796,89.822281375,46.3,33587.0,21.919194927,16.345609909,3778.0,11.248399678,1964.0,5.847500521,82.0,0.2441420788,7.0,0.020841397,703.0,2.0930717242,25681.0,76.461130795,96.0,0.3000562605,51.388930241,31348.0,91.289787123,15.5,84.6,610.0,510.0,8.3,69.841269841,14.7,27.18232229,15.891203801,5.0729153683,23.818740000000002,40713.0,52.848040162,4.7,2015
1081.0,Alabama,Lee,6771.29,17.5,7.7860587462,18.3,30.0,6.2,24.1,62.978887249,17.8,26.086956522,484.9,23.937276888,15.347084644,44.8196,28.489459999999998,60.9542,47.7,84.105327618,66.919884094,5.169437892,21.8,91327.0,15302.0,31.122902898,8.692286275,218.24356264,46.302740384,12.89,47.322014277,19.211599456,82.638813388,26.2,150933.0,21.850754971,9.9381844925,34923.0,23.138081135,573.0,0.3796386476,4645.0,3.0775244645,157.0,0.1040196644,5825.0,3.8593283112,103104.0,68.311104927,2261.0,1.6657334826,50.544281237,38441.0,27.409498955,9.7,170.3,1342.0,357.5,7.8,53.142970454,17.4,13.364510284,6.008849585,4.339078734,35.11492,44647.0,39.061388955,6.5,2015
1083.0,Alabama,Limestone,8037.89,20.7,9.1155879411,21.9,33.4,7.9,31.0,52.829117441,8.6,25.773195876,278.4,41.409392171,16.024922799,31.94378,28.138890000000004,31.51556,73.72,86.235109718,54.322542722,5.4921259843,21.2,99531.0,20987.0,28.710221077,9.3549638351,123.57255815,65.149555493,13.02,32.505015952,11.810512654,87.795695904,39.1,88845.0,23.457707243,13.478530024,11466.0,12.905622151,754.0,0.8486690303,1202.0,1.3529180033,158.0,0.1778378074,5183.0,5.8337554167,69001.0,77.664471833,1336.0,1.6725715788,49.588609376,47690.0,57.609142084,11.7,161.6,1104.0,396.3,7.3,48.482738902,13.1,20.859850092,11.844152171,4.2462054195,28.138890000000004,50148.0,40.892591982,4.9,2015
1085.0,Alabama,Lowndes,14512.99,35.8,13.740458015,22.6,43.7,2.8,32.1,5.7527214798,16.3,52.941176471,1096.1,61.890243902,15.539425932,9.21065,0.0,0.0,64.37,67.5,45.897644192,11.868300153,53.1,62741.0,11013.0,57.072617247,6.447453256,554.47233731,90.102823222,12.87,0.0,26.571767497,79.158019567,56.3,10703.0,23.404652901,16.630851163,7782.0,72.708586378,26.0,0.2429225451,30.0,0.2802952443,1.0,0.0093431748,114.0,1.0651219284,2697.0,25.198542465,22.0,0.2115994999,52.424553863,11299.0,100.0,21.6,536.2,242.0,645.3,0.0,110.45655376,25.8,42.131872762,0.0,4.2867701404,18.68635,29734.0,93.490153173,23.4,2015
1087.0,Alabama,Macon,10274.17,24.7,11.822660099,13.8,41.7,3.4,32.0,48.181987693,0.0,46.666666667,1232.0,32.475342795,15.258021305,34.088139999999996,25.396179999999998,314.91264,46.44,83.0,51.521004346,8.5912240185,46.4,65077.0,12035.0,61.797752809,8.2785488191,625.44730373,93.435010759,12.83,40.830329108,20.734744707,75.164716956,39.3,19688.0,18.955709061,16.497358797,15915.0,80.836042259,37.0,0.1879317351,60.0,0.304754165,3.0,0.0152377082,290.0,1.472978464,3166.0,16.080861438,103.0,0.5218624918,53.946566436,11916.0,55.54726832,17.0,549.1,354.0,509.9,12.2,59.304946032,26.0,26.644462948,0.0,3.41796875,71.10931000000001,29228.0,91.520125049,31.4,2015
1089.0,Alabama,Madison,7578.55,14.1,10.283333907,18.3,30.6,7.1,24.6,80.849195516,11.4,24.623115578,502.2,32.472513424,13.659187979,83.65396,54.77209,91.67118,52.8,79.294995409,71.015907204,5.5475243947,19.6,118411.0,23668.0,32.452118989,11.25102017,542.894619,56.506161264,13.05,0.0,12.372933964,86.472158561,23.2,346892.0,22.71888657,13.28886224,83556.0,24.087035734,2912.0,0.8394543547,8768.0,2.5275878371,431.0,0.1242461631,16242.0,4.6821489109,227999.0,65.726220265,4086.0,1.2830456477,51.068920586,55048.0,16.441514765,11.0,212.7,3916.0,367.5,8.3,56.798101681,14.7,15.103945177,7.3561001004,3.7775752051,59.96103,58258.0,30.969862382,5.5,2015
1091.0,Alabama,Marengo,10880.75,26.4,12.79516749,16.8,42.3,4.9,33.8,54.667808056,12.8,22.857142857,705.8,46.474358974,15.160069674,39.21376,24.80774,19.84619,87.35,85.782493369,50.109553024,8.0711535909,50.0,74641.0,12434.0,49.111701041,20.587226116,402.99274292,65.952342264,12.98,0.0,14.413875598,83.268912203,27.3,20155.0,23.066236666,18.313073679,10230.0,50.75663607,46.0,0.2282312081,60.0,0.2976928802,39.0,0.1935003721,444.0,2.2029273133,9226.0,45.775241875,36.0,0.1851947117,52.924832548,14575.0,69.315641794,17.8,128.4,364.0,514.3,0.0,73.964497041,21.4,23.708400225,0.0,4.1185833665,64.50012000000001,33749.0,62.523719165,0.0,2015
1093.0,Alabama,Marion,12631.74,23.7,9.2082616179,26.9,34.1,7.6,36.6,51.228229789,0.0,6.6666666667,263.8,59.329993738,15.806651518,59.35305,19.77979,6.593260000000001,116.76,75.187660668,48.018907271,7.9182517916,30.5,65097.0,14684.0,31.278079009,10.881392818,225.98014835,106.30665884,12.22,12.669905076,12.456071847,83.763574862,26.5,30334.0,21.075360981,19.829234522,1243.0,4.0977121382,108.0,0.3560361311,88.0,0.2901035142,20.0,0.0659326169,756.0,2.4922529175,27838.0,91.771609415,95.0,0.3285832872,50.372519285,27346.0,88.854951911,14.9,106.8,640.0,568.0,10.1,90.740670725,16.0,26.516807935,0.0,3.8859338061,39.55957,34162.0,47.826991058,0.0,2015
1095.0,Alabama,Marshall,10387.89,21.2,7.9037800687,27.7,33.9,7.4,32.0,64.705060257,11.6,28.712871287,258.5,68.856842708,18.561292271,61.196929999999995,31.658929999999998,180.45589,77.19,84.86774744,45.368090346,6.1032274268,29.5,80914.0,16573.0,34.068248238,10.445682451,227.86064175,72.434797935,12.73,0.0,13.835477808,79.04193242,31.0,94760.0,24.657028282,15.90333474,1835.0,1.9364710848,1056.0,1.1143942592,653.0,0.6891093288,250.0,0.2638243985,12188.0,12.861967075,78241.0,82.567539046,5092.0,5.8447446655,50.867454622,49550.0,53.268687042,13.8,103.6,1610.0,510.0,9.1,76.638956007,14.0,25.192050509,9.6414020465,5.4976687614,25.327139999999996,38399.0,48.36409396,3.2,2015
1097.0,Alabama,Mobile,10200.56,22.6,11.812656762,23.8,35.9,5.9,28.9,73.515951883,14.7,37.898089172,815.8,56.525713186,17.670131008,63.53639,48.29996,66.89545,66.47,68.281735986,57.462934645,7.533150996,31.3,85797.0,16389.0,44.219076947,11.595995516,597.08341216,80.264182715,12.95,3.4863451482,17.334875353,84.671624332,32.3,414079.0,24.129936558,14.10213993,145078.0,35.036309496,4029.0,0.9730027362,8049.0,1.9438319741,251.0,0.0606164524,10789.0,2.6055414546,240912.0,58.180202329,4098.0,1.0638684521,52.078709618,82682.0,20.020242523,12.9,519.7,6346.0,482.7,8.2,77.697059166,18.8,21.607861916,13.03441993,4.4747873317,57.47695,42278.0,64.490148363,15.2,2015
1099.0,Alabama,Monroe,11068.15,25.7,15.476810839,20.7,36.3,4.5,33.9,53.446332582,0.0,45.161290323,535.4,57.598656591,16.528660719,30.970709999999997,22.48606,44.97212,74.6,76.0,41.559202814,11.355862635,39.1,67708.0,10679.0,52.728245364,13.273161667,540.43172597,81.709999044,12.96,0.0,16.992733371,87.098115299,31.9,22236.0,23.961144091,17.27379025,9133.0,41.073034718,283.0,1.2727109192,91.0,0.4092462673,9.0,0.0404749056,248.0,1.1153085087,12151.0,54.645619716,0.0,0.0,52.280086346,18234.0,79.044563898,16.0,168.1,400.0,512.3,0.0,78.111438986,22.1,35.167818361,7.403751234,4.5938864629,31.480480000000004,32696.0,63.737399845,9.5,2015
1101.0,Alabama,Montgomery,9031.7,21.0,11.761910933,19.2,34.6,5.4,28.1,79.886468175,14.7,34.328358209,1252.2,52.957794709,15.378265993,90.81074000000001,64.85513,91.32662,54.82,64.0,61.378134892,6.8578419379,33.0,92562.0,17204.0,50.330495384,15.294439689,367.49740904,56.514322194,12.84,0.0,18.662731298,85.299601618,16.7,226659.0,24.231554891,12.935290458,126724.0,55.909538117,788.0,0.3476588179,5481.0,2.4181700263,252.0,0.1111802311,7770.0,3.4280571255,83573.0,36.871688307,4014.0,1.8827833673,52.53177681,24063.0,10.491230059,14.0,755.5,2874.0,420.6,10.0,91.494947888,21.0,13.3600451,5.5562804386,4.2561864162,72.79657999999999,44013.0,67.23109793,14.6,2015
1103.0,Alabama,Morgan,9346.24,14.9,9.1598710412,23.9,30.2,7.7,28.8,70.806762072,10.8,24.390243902,493.4,49.235993209,16.86558851,53.158350000000006,47.58446,109.36077999999999,72.86,75.793931732,53.186798937,6.0226563197,25.1,90772.0,19082.0,32.588652482,11.794509739,232.78424401,76.95067445,12.6,0.0,11.619336657,86.789638932,35.5,119787.0,23.186155426,15.48498585,14494.0,12.099810497,1283.0,1.071067812,871.0,0.7271239784,155.0,0.1293963452,9329.0,7.7879903495,92077.0,76.867272742,3106.0,2.7678762387,50.841076244,46120.0,38.597372165,12.7,112.7,1821.0,449.3,8.1,75.268911314,14.3,21.005004986,17.142015563,4.5399188092,37.56668,44079.0,45.378021865,3.6,2015
1105.0,Alabama,Perry,13154.84,27.2,13.689320388,25.9,38.7,4.8,33.6,78.472287792,18.2,47.826086957,1512.6,50.659472422,16.157597536,19.64444,19.96008,19.96008,65.28,92.5,35.730966838,12.944009633,52.6,53872.0,9866.0,58.45841785,9.8222178568,0.0,81.815933177,12.95,20.075229869,21.138211382,81.176470588,47.7,10020.0,23.093812375,17.155688623,6731.0,67.175648703,19.0,0.1896207585,40.0,0.3992015968,4.0,0.0399201597,135.0,1.3473053892,3035.0,30.289421158,37.0,0.3825871161,53.193612774,10591.0,100.0,17.6,320.9,207.0,609.9,0.0,0.0,26.5,36.482542428,0.0,4.2687747036,19.96008,25461.0,97.652319732,15.3,2015
1107.0,Alabama,Pickens,10335.43,26.0,12.12675198,18.1,40.1,6.3,31.7,7.1558796718,7.5,36.0,762.7,40.842373963,16.460041961,36.07318,10.30875,10.30875,81.45,81.0,49.298409729,7.9804775096,36.3,65917.0,11214.0,48.700288825,12.883277506,225.53236127,83.447819671,12.65,26.314845804,13.821656051,84.265519361,47.7,19401.0,21.849389207,18.122777176,7873.0,40.580382455,33.0,0.170094325,61.0,0.3144167826,68.0,0.350497397,425.0,2.1906087315,10830.0,55.821864852,146.0,0.7954669282,52.043709087,19746.0,100.0,16.3,174.5,346.0,488.9,13.0,110.18069634,21.2,27.460218815,9.3942853839,5.1310043668,15.46312,32314.0,68.892794376,0.0,2015
1109.0,Alabama,Pike,10818.36,23.8,9.3893399223,18.3,35.3,5.9,29.4,60.269309098,11.0,26.19047619,1045.7,32.081852077,18.029877237,54.24628,26.995410000000003,11.997959999999999,66.06,62.357142857,55.586930214,6.6241445751,34.8,74979.0,11805.0,49.48501153,8.7396781387,440.39069523,73.913441862,12.7,0.0,18.742768993,84.424074469,20.0,33339.0,19.898617235,13.791655419,12148.0,36.437805573,230.0,0.6898827199,688.0,2.0636491796,40.0,0.1199796035,783.0,2.3486007379,19056.0,57.158283092,333.0,1.0687463894,51.945169321,17002.0,51.679382352,14.9,338.4,485.0,495.1,10.7,120.6136218,21.2,24.694080035,7.9373828685,4.3769085357,56.99031,35944.0,61.156446724,6.2,2015
1111.0,Alabama,Randolph,10542.17,22.3,9.075535513,28.1,34.1,7.0,33.8,26.9235805,14.1,22.580645161,405.7,51.465457083,18.155919575,35.28115,13.200159999999999,22.00026,67.82,76.864261168,43.264907136,7.3532850129,34.1,65921.0,12956.0,38.16749904,10.143329658,307.52317566,91.956036257,12.97,29.80811029,16.87150838,78.791555448,43.9,22727.0,22.119065429,18.814625776,4553.0,20.033440401,108.0,0.4752057025,78.0,0.3432041184,16.0,0.0704008448,716.0,3.1504378053,17029.0,74.928499142,92.0,0.4275887711,51.471817662,18638.0,81.342469341,14.9,68.7,397.0,486.8,0.0,55.811357611,18.0,29.459327324,11.282295571,4.7021943574,57.20069,35121.0,53.387605042,9.4,2015
1113.0,Alabama,Russell,11482.98,21.3,10.482785151,23.9,34.2,5.7,32.6,64.579674014,0.0,25.333333333,731.6,56.960547817,16.575266253,25.94258,15.10447,18.46102,57.09,65.725085911,59.29542156,7.4957337884,34.0,78309.0,15149.0,48.460987831,10.549982705,457.74493121,89.24089464,12.76,29.255820881,16.27963823,84.488011657,35.2,59585.0,25.207686498,12.231266258,24700.0,41.453385919,312.0,0.5236217169,479.0,0.8038935974,150.0,0.25174121,2915.0,4.8921708484,29968.0,50.294537216,349.0,0.6801925588,51.034656373,18748.0,35.4089939,14.0,375.3,953.0,557.9,11.3,112.03469462,21.1,28.072600063,13.496442338,3.6380172806,5.03482,35762.0,57.343137255,12.6,2015
1115.0,Alabama,St. Clair,9641.05,19.3,8.2375979112,27.2,31.7,8.2,29.1,68.761738423,9.9,33.333333333,225.3,46.55082234,15.269427432,21.11759,27.807389999999998,10.42777,91.21,77.0859375,53.138238091,5.6322021355,20.7,89850.0,22125.0,30.14349232,9.5029154006,183.49351035,89.589421741,12.78,0.0,12.700228833,87.193068309,51.6,86308.0,23.207582148,14.72517032,7932.0,9.1903415674,330.0,0.3823515781,687.0,0.7959864671,63.0,0.0729943922,1972.0,2.2848403393,74378.0,86.177411132,496.0,0.6275462436,50.082263521,60853.0,72.796765279,12.3,88.6,1309.0,457.6,8.2,74.128984433,12.9,26.887540244,14.840525459,4.1315954019,17.37962,52437.0,40.845619783,5.3,2015
1117.0,Alabama,Shelby,6415.26,12.3,8.2644628099,18.0,31.5,8.5,22.2,76.238562678,12.6,15.294117647,236.9,23.159144893,11.290313267,90.57385,46.52757,47.99687,53.32,89.0,74.38369153,4.3549798372,11.2,123792.0,30561.0,21.157945542,10.898721515,176.94176574,62.756100262,12.83,9.3397852313,10.152004952,85.363676003,48.0,204180.0,24.707121168,12.407189735,23747.0,11.630424136,763.0,0.3736898815,4295.0,2.1035360956,104.0,0.0509354491,12292.0,6.0201782741,160955.0,78.829953962,3662.0,1.9742410601,51.172984621,44762.0,22.944870185,8.5,77.7,1954.0,318.9,6.3,50.096937574,10.5,13.756639074,16.0743337,4.0420840908,23.50867,68718.0,30.154748445,3.6,2015
1119.0,Alabama,Sumter,11184.58,27.7,13.321167883,17.0,40.4,3.8,31.2,34.120467921,0.0,31.818181818,1303.3,33.565823888,17.234618616,37.2384,14.96894,7.48447,79.57,73.0,53.279631761,9.8684210526,48.8,56011.0,9897.0,59.63523744,11.916288076,437.39343169,65.889656788,12.85,48.439727546,24.428997021,81.248690551,34.0,13361.0,19.848813712,15.852106878,9779.0,73.190629444,16.0,0.1197515156,50.0,0.3742234863,5.0,0.0374223486,134.0,1.0029189432,3322.0,24.863408428,77.0,0.5999688328,54.711473692,13763.0,100.0,16.4,292.2,218.0,506.0,0.0,100.43521928,28.4,31.158795609,0.0,5.0481567586,14.96894,24504.0,55.23906409,0.0,2015
1121.0,Alabama,Talladega,10790.36,29.9,12.767220903,23.1,38.0,6.4,36.7,65.954964698,10.5,28.301886792,738.7,51.195057727,14.678169542,33.02268,27.12834,7.398639999999999,94.61,78.05417495,46.282296651,7.1107110711,28.9,74781.0,14941.0,40.450614224,11.863701964,301.65607159,75.889143474,12.87,0.0,15.113150815,84.31247909,30.5,81096.0,22.371017066,15.685113939,25961.0,32.012676334,314.0,0.3871954227,340.0,0.4192561902,15.0,0.0184965966,1806.0,2.2269902338,51700.0,63.751603038,365.0,0.4734787064,51.346552234,45931.0,55.815338251,13.2,208.2,1475.0,524.7,13.2,78.369905956,19.0,23.290454564,10.254752382,3.4990410036,28.36145,38505.0,64.534883721,9.2,2015
1123.0,Alabama,Tallapoosa,9349.9,26.5,13.420902342,26.7,35.6,6.8,30.8,65.585351788,16.1,17.948717949,478.5,58.551617874,15.962878424,38.86514,31.551099999999998,21.84307,71.1,78.462825279,45.880755978,7.7340966178,36.3,78769.0,16754.0,47.044498561,14.574426739,423.05314198,71.186016758,12.94,7.7627515707,15.361170375,83.069571154,30.2,41203.0,21.367376162,19.04715676,11015.0,26.73349028,149.0,0.3616241536,207.0,0.5023906026,15.0,0.0364051161,1047.0,2.541077106,28417.0,68.968279009,309.0,0.7921045886,51.452564134,30890.0,74.226259131,14.1,161.5,708.0,453.3,11.4,95.287359451,17.8,23.058682626,7.2273482859,4.0399744844,50.96716000000001,37747.0,56.145748988,8.4,2015
1125.0,Alabama,Tuscaloosa,8827.72,17.6,11.355183636,21.7,32.9,6.5,27.9,75.165420023,12.4,26.060606061,803.6,29.814187872,15.212426039,70.99841,47.80377,102.57891000000001,81.43,72.85053554,61.643808388,5.8437550755,23.4,91545.0,17327.0,38.232092314,11.88342162,432.29772274,68.461560635,12.71,0.0,18.796390627,85.088040436,23.1,200821.0,21.047599604,11.418626538,61090.0,30.420125385,671.0,0.3341284029,2783.0,1.3858112448,154.0,0.0766852072,6469.0,3.2212766593,127888.0,63.682582997,2333.0,1.2606245306,51.622589271,49653.0,25.508075785,10.7,217.1,2412.0,441.6,12.0,80.090370627,17.7,17.949548307,14.957956923,3.9498003423,54.277190000000004,45959.0,49.211038259,8.3,2015
1127.0,Alabama,Walker,14814.31,35.0,9.9282296651,27.7,33.4,7.5,35.8,49.829163123,8.3,17.431192661,542.1,57.971014493,15.759227879,40.77256,39.39513,36.36474,82.42,79.265454545,51.760055217,6.6468511982,32.2,74908.0,16087.0,34.052986447,14.04388336,297.1213569,142.64952087,12.54,0.0,10.841737781,84.347899657,39.5,65998.0,22.194611958,17.709627564,4055.0,6.1441255796,311.0,0.4712264008,229.0,0.3469802115,67.0,0.1015182278,1538.0,2.3303736477,59139.0,89.607260826,350.0,0.5579645453,51.353071305,49656.0,74.087999642,15.0,118.6,1538.0,653.8,10.7,78.430063745,15.0,38.002955314,40.975253495,3.8547120419,43.94073,37193.0,50.824628917,6.5,2015
1129.0,Alabama,Washington,10616.13,21.1,9.7032878909,19.5,36.1,7.1,30.9,15.721517547,0.0,15.789473684,648.8,42.164441321,17.674223342,23.37951,11.85045,11.85045,85.9,85.0,38.992628993,10.194855807,29.2,83243.0,16286.0,29.342167534,17.534630896,290.53758949,90.780598233,12.86,9.728335104,14.560862866,81.733586076,41.0,16877.0,22.847662499,16.466196599,4112.0,24.364519761,1304.0,7.7264916751,24.0,0.1422053683,13.0,0.0770279078,223.0,1.32132488,11036.0,65.390768502,55.0,0.3350389864,51.223558689,17581.0,100.0,14.7,71.7,290.0,484.5,0.0,109.40289054,17.1,31.909932171,0.0,6.241266884,17.775669999999998,41115.0,51.176825588,8.0,2015
1131.0,Alabama,Wilcox,14288.2,30.5,13.395348837,18.9,42.8,1.8,31.6,29.065981148,7.2,35.714285714,1495.9,49.641148325,17.976579808,34.99256,17.68816,8.84408,64.57,77.5,34.031413613,15.643370346,50.1,57556.0,8506.0,67.39345887,8.74814102,215.53582205,105.80024232,12.94,10.300583221,17.292225201,83.685446009,28.5,11307.0,25.258689308,17.007163704,8004.0,70.788007429,19.0,0.1680374989,10.0,0.0884407889,3.0,0.0265322367,97.0,0.8578756523,3114.0,27.540461661,5.0,0.0458926113,52.321570708,11670.0,100.0,19.8,163.2,242.0,638.4,0.0,0.0,29.5,50.584126219,0.0,5.7152296003,17.68816,23184.0,96.377952756,14.8,2015
